527	965	2015-01-26T14:32:34Z
526	965	2015-01-26T14:32:36Z
526	965	2015-01-26T14:32:36Z
526	965	2015-01-26T14:32:37Z
526	965	2015-01-26T14:32:39Z
526	965	2015-01-26T14:32:40Z
526	965	2015-01-26T14:32:41Z
526	965	2015-01-26T14:32:42Z
526	965	2015-01-26T14:32:43Z
526	963	2015-01-26T14:32:44Z
526	963	2015-01-26T14:32:44Z
524	963	2015-01-26T14:32:46Z
524	963	2015-01-26T14:32:47Z
524	963	2015-01-26T14:32:48Z
524	963	2015-01-26T14:32:49Z
524	963	2015-01-26T14:32:50Z
524	963	2015-01-26T14:32:51Z
524	963	2015-01-26T14:32:52Z
524	963	2015-01-26T14:32:52Z
524	962	2015-01-26T14:32:54Z
524	962	2015-01-26T14:32:55Z
524	962	2015-01-26T14:32:57Z
524	962	2015-01-26T14:32:59Z
524	962	2015-01-26T14:33:02Z
524	962	2015-01-26T14:33:09Z
524	962	2015-01-26T14:33:14Z
524	962	2015-01-26T14:33:19Z
524	962	2015-01-26T14:33:26Z
524	962	2015-01-26T14:33:32Z
524	962	2015-01-26T14:33:38Z
524	962	2015-01-26T14:33:45Z
524	962	2015-01-26T14:33:52Z
524	962	2015-01-26T14:33:57Z
524	962	2015-01-26T14:34:02Z
524	962	2015-01-26T14:34:07Z
524	962	2015-01-26T14:34:12Z
524	962	2015-01-26T14:34:18Z
524	962	2015-01-26T14:34:23Z
524	962	2015-01-26T14:34:28Z
523	962	2015-01-26T14:34:33Z
523	962	2015-01-26T14:34:39Z
523	962	2015-01-26T14:34:44Z
523	962	2015-01-26T14:34:50Z
523	962	2015-01-26T14:34:55Z
523	962	2015-01-26T14:35:02Z
523	962	2015-01-26T14:35:09Z
523	962	2015-01-26T14:35:15Z
523	962	2015-01-26T14:35:21Z
523	962	2015-01-26T14:35:27Z
523	962	2015-01-26T14:35:33Z
523	962	2015-01-26T14:35:39Z
523	962	2015-01-26T14:35:45Z
523	962	2015-01-26T14:35:51Z
523	962	2015-01-26T14:35:57Z
523	960	2015-01-26T14:36:03Z
523	960	2015-01-26T14:36:09Z
523	960	2015-01-26T14:36:16Z
523	960	2015-01-26T14:36:22Z
523	960	2015-01-26T14:36:28Z
523	960	2015-01-26T14:36:34Z
523	960	2015-01-26T14:36:40Z
523	960	2015-01-26T14:36:46Z
523	960	2015-01-26T14:36:52Z
523	960	2015-01-26T14:36:57Z
523	960	2015-01-26T14:37:03Z
523	960	2015-01-26T14:37:09Z
523	959	2015-01-26T14:37:16Z
523	959	2015-01-26T14:37:23Z
523	959	2015-01-26T14:37:30Z
523	959	2015-01-26T14:37:36Z
523	959	2015-01-26T14:37:43Z
523	959	2015-01-26T14:37:49Z
523	959	2015-01-26T14:37:53Z
523	959	2015-01-26T14:38:00Z
523	959	2015-01-26T14:38:06Z
523	959	2015-01-26T14:38:12Z
523	959	2015-01-26T14:38:19Z
523	959	2015-01-26T14:38:26Z
523	959	2015-01-26T14:38:33Z
523	959	2015-01-26T14:38:39Z
523	959	2015-01-26T14:38:46Z
